Continent,AREA1,AREA2,COUNTRY,ID_Lloyds,Name_Lloyds,X1,Y1,Type_Analysis,Analysis1,Analysis2,Analysis3,Analysis4,Analysis5,Analysis6
Oceania,AUS,AUS,PNG,1730,Alexishafen,145.833,-5.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,CHL,9709,Algarrobo,-71.667,-33.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,ESP,941,Algeciras,-5.437,36.126,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,ESP,937,Algeciras Bay,-5.4,36.139,3,,,Flow_Grid,,,
Africa,NAF,NAF,DZA,5443,Algeria,,,2,,Country_Continent,,,,
Europe,SEU,SEU,ITA,4101,Alghero,8.317,40.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,DZA,732,Algiers,3.053,36.771,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,DZA,10248,Algiers Anch.,3.116,36.783,3,,,Flow_Grid,,,
Africa,EAF,EAF,ZAF,4287,Algoa Bay,25.879,-33.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,10580,Algonac,-82.542,42.613,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,TUR,5489,Aliaga,26.943,38.823,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,819,Alicante,-0.488,38.337,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,9721,Alitak Bay,-154.172,56.943,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,4919,Aliveri,24.05,38.383,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,1616,Alkmaar,4.717,52.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,SLB,2679,Allardyce Harbour,158.65,-7.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,656,Alleppey,76.317,9.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,2360,Alliance,-89.967,29.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,JAM,5078,Alligator Pond,-77.583,17.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,7917,Allinge,14.8,55.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5669,Alloa,-3.8,56.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,4269,Alluitsup Paa,-45.567,60.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,319,Allyns Point,-72.067,41.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,10722,Alma/Galia Field,2.787,56.186,4,,,,Exclude,,
Europe,NEU,NEU,NLD,4591,Almelo,6.633,52.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,8597,Almere-Haven,5.217,52.333,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,5639,Almeria,-2.478,36.839,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,PAN,1127,Almirante,-82.383,9.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ESP,3306,Almunecar,-3.683,36.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,8972,Alnwick,-1.7,55.4,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,6183,Alonisos,23.833,39.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PNG,3530,Alotau,150.45,-10.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,USA,5110,Alpena,-83.43,45.061,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,1644,Alphen aan den Rijn,4.633,52.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,5204,Alsen,-73.917,42.183,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,2104,Alta,23.25,69.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,1219,Altamira,-97.884,22.482,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,8348,Altata,-107.917,24.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,3910,Alter do Chao,-54.95,-2.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,3495,Althorpe Wharf,-0.733,53.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,10033,Altinova,29.533,40.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,GRC,6198,Altsi,26.1,35.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,SOM,5683,Alula,50.767,11.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,3356,Alumar,-44.36,-2.68,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAM,CAM,MEX,8170,Alvarado,-95.767,18.767,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,PRT,9670,Alverca,-9.033,38.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,9856,Alvheim Field,2.006,59.575,4,,,,Exclude,,
North America,USG,USG,USA,8709,Ama Anch.,-90.283,29.95,3,,,Flow_Grid,,,
East Asia,JPN,CHI,JPN,752,Amagasaki,135.391,34.711,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,4282,Amahai,128.933,-3.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,7717,Amakusa,129.983,32.367,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,1880,Amal,12.717,59.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,8896,Amalfi,14.603,40.634,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,8547,Amaliapolis,22.867,39.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,1001,Amamapare,136.841,-4.826,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,TUR,4170,Amasra,32.383,41.75,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PNG,2321,Amazon Bay,149.367,-10.3,3,,,Flow_Grid,,,
Latin America,SAA,SAA,BRA,6414,Amazonas Field,-60.02,-3.15,4,,,,Exclude,,
Europe,BLK,BLK,TUR,3012,Ambarli,28.676,40.971,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,738,Ambelaki,23.529,37.951,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,735,Ambelaki Bay,23.53,37.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,6279,Ambes,-0.6,45.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,5307,Ambon,128.167,-3.7,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,2763,Ambriz,13.123,-7.846,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,1551,Ambrizete,12.85,-7.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,EMD,EMD,LBN,6482,Amchite,35.638,34.149,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,6339,Amderma,61.583,69.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,8471,Ameglia,9.967,44.067,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,5164,Ameide,4.95,51.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,5057,Ameland,5.633,53.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,7641,Amelia,-91.1,29.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,9455,Amenam/Kpono Field,,,4,,,,Exclude,,
Oceania,AUS,AUS,UMI,6433,American Pacific Territories,,,2,,Country_Continent,,,,
Oceania,AUS,AUS,ASM,6434,American Samoa,,,2,,Country_Continent,,,,
North America,USG,USG,USA,4948,Amesville,-90.117,29.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,702,Amfilochia,21.167,38.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8545,Amgu,137.667,45.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,3441,Amherstburg,-83.083,42.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,BLK,BLK,IRN,8879,Amirabad,53.317,36.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,4034,Amlwch Terminal,-4.333,53.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,4937,Ammassalik,-37.5,65.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,1124,Amorgos,25.866,36.828,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,6474,Ampana,121.583,-0.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,2841,Ampenan,116.083,-8.585,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,1118,Amrum Is.,8.35,54.633,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,843,Amsterdam,4.875,52.396,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,ATF,3334,Amsterdam Is.,77.533,-37.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,64,Amsterdam-Rhine Canal,,,5,,,,,Unknown_Unidentified,
Latin America,SAA,SAA,VEN,4947,Amuay Bay,-70.216,11.753,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,10391,Amuay Bay Anch.,-70.265,11.762,3,,,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8403,Amurskiy Bay,131.733,43.1,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,TWN,5904,An Ping,120.155,23.01,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,976,Anacortes,-122.617,48.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,2376,Anadyr,177.533,64.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,9427,Anafi,25.77,36.344,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,TUR,6027,Anamur,32.817,36.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,1963,Anan,134.667,33.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,RUS,7750,Anapa,37.3,44.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,8871,Anavilhanas,-60.927,-2.352,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,2213,Anchorage,-149.889,61.225,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,PER,5323,Ancon,-77.183,-11.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,5145,Ancona,13.512,43.617,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,CHL,4792,Ancud,-73.833,-41.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,1895,Andaman Is.,92.75,12.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,1799,Andenes,16.133,69.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,DEU,4738,Andernach,7.383,50.417,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,378,Anderton,-2.517,53.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,9701,Andijk,5.217,52.733,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,DOM,8655,Andres,-69.632,18.442,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,GRC,3642,Andros,24.9,37.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,BHS,7512,Andros Is.,-77.95,24.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,IND,IND,IND,4856,Androth,73.667,10.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PNG,4041,Anewa Bay,155.55,-6.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,4917,Anfiskaa,14.1,66.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,PLW,2922,Angaur,134.15,6.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,6269,Angelholm,12.867,56.25,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,10664,Anggrek,122.794,0.859,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,MOZ,5920,Angoche,39.917,-16.233,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,AGO,5229,Angola,,,2,,Country_Continent,,,,
North America,USP,USP,USA,9400,Angoon,-134.567,57.483,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,AZO,3512,Angra do Heroismo,-27.217,38.65,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,1569,Angra dos Reis,-44.313,-23.006,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,10384,Angra dos Reis Anch.,-44.425,-23.146,3,,,Flow_Grid,,,
West Asia,IND,IND,IND,10701,Angre,73.233,17.283,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,9532,Angsi Terminal,104.683,5.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,6413,Angus Terminal,,,2,,Country_Continent,,,,
Europe,SCN,SCN,DNK,3670,Anholt,11.517,56.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,RUS,8178,Aniva Bay,142.6,46.6,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,MYS,10721,Anjung Kecil Field,111.913,4.232,4,,,,Exclude,,
Africa,EAF,EAF,MDG,6076,Ankify,48.333,-13.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DEU,6397,Anklam,13.683,53.867,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,DZA,5749,Annaba,7.757,36.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,4995,Annan,-3.267,54.983,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,5067,Annapolis Anch.,-76.408,38.944,3,,,Flow_Grid,,,
North America,CAN,CAN,CAN,2098,Annapolis Royal,-65.517,44.75,3,,,Flow_Grid,,,
Europe,NEU,NEU,FRA,3743,Annay sous Lens,2.867,50.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,8615,Annenskiy Most,37.083,60.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,6490,Anoa Terminal,105.6,5.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,5890,Anqing,117.033,30.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,MDG,6054,Antalaha,50.283,-14.9,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,EMD,EMD,TUR,2385,Antalya,30.604,36.835,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,2887,Antan Terminal,8.333,4.217,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,ATA,4176,Antarctica,,,2,,Country_Continent,,,,
Europe,SEU,SEU,FRA,2084,Antibes,7.125,43.58,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,3648,Anticosti Is.,-63,49.5,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,2083,Antifer,0.158,49.655,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,ATG,3266,Antigua,,,2,,Country_Continent,,,,
Latin America,CAR,CAR,ATG,6425,Antigua & Barbuda,,,2,,Country_Continent,,,,
Latin America,CAR,CAR,CUB,4744,Antilla,-75.733,20.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USP,USP,USA,8107,Antioch,-121.817,38.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,CHL,963,Antofagasta,-70.397,-23.658,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,MDG,2085,Antsiranana,49.3,-12.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,EAF,EAF,MDG,6141,Antsohihy,47.967,-14.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,BEL,576,Antwerp,4.39,51.256,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,4272,Anyer,105.933,-6.033,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,4993,Anzio,12.633,41.45,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,THA,9836,Ao Udom,100.9,13.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,SLB,1792,Aola Bay,160.5,-9.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5568,Aomori,140.757,40.828,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,CHI,CHI,CHN,7510,Aotou,114.517,22.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,9401,Apalichicola,-84.983,29.717,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,90,Apapa-Lagos,3.389,6.438,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,WAF,WAF,NGA,10257,Apapa-Lagos Anch.,3.403,6.319,3,,,Flow_Grid,,,
Africa,WAF,WAF,NGA,10488,Apapa-Lagos Safe Anch.,3.211,6.32,3,,,Flow_Grid,,,
East Asia,SEA,SEA,PHL,5089,Aparri,121.633,18.35,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,BLK,BLK,SCG,6244,Apatin,19,45.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,WSM,2278,Apia,-171.756,-13.818,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,5468,Appingedam,6.85,53.317,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,488,Appledore,-4.2,51.05,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,GUM,8088,Apra,144.658,13.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,2980,Aputiteq,-32.217,67.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,RED,ARA,JOR,5778,Aqaba,35.017,29.517,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,7804,Aquila Field,18.333,40.9,4,,,,Exclude,,
North America,USG,USG,USA,8710,Arabi,-90,29.95,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,2189,Aracaju,-37.047,-10.926,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,9513,Aransas Pass,-97.133,27.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USA,USA,USA,9781,Arapahoe,-76.817,35.017,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,10685,Arar,131.243,-1.03,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,8469,Arari,138.75,34.817,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,3863,Aratu,-38.483,-12.783,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,GRC,3366,Araxos,21.4,38.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,4793,Araya,-64.25,10.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,ITA,379,Arbatax,9.7,39.933,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,4285,Arbroath,-2.583,56.55,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,FRA,1167,Arcachon,-1.167,44.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,RUS,528,Archangel,40.5,64.533,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,255,Archer Point,145.333,-15.6,3,,,Flow_Grid,,,
Europe,SCN,SCN,,5388,Arctica,,,2,,Country_Continent,,,,
Europe,UKE,NEU,GBR,4057,Ardersier,-4.033,57.567,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,88,Ardrishaig,-5.433,56,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Oceania,AUS,AUS,AUS,1960,Ardrossan(AUS),137.912,-34.434,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,5405,Ardrossan(GBR),-4.813,55.644,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,9862,Ardveenish,-7.4,57,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1195,Ardyne Point,-5.033,55.867,3,,,Flow_Grid,,,
Latin America,CAR,CAR,PRI,2829,Arecibo,-66.717,18.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,NOR,2895,Arendal,8.767,58.467,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,SWE,4507,Aresund,12.827,55.87,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,CAN,CAN,CAN,5112,Argentia,-53.983,47.3,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,ARG,977,Argentina,,,2,,Country_Continent,,,,
Europe,SEU,SEU,GRC,1381,Argolis,,,2,,Country_Continent,,,,
Europe,SEU,SEU,GRC,416,Argostoli,20.483,38.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,CNI,2312,Arguineguin,-15.677,27.755,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,660,Argyll Terminal,2.8,56.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,5838,Ariake,130.317,32.833,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAP,SAP,CHL,5923,Arica,-70.324,-18.474,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,JPN,CHI,JPN,7571,Arida,135.117,34.083,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,CNI,10315,Arinaga,-15.401,27.857,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,294,Arjuna Terminal,107.75,-5.883,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,10713,Arkansas,,,2,,Country_Continent,,,,
Europe,UKE,NEU,IRL,3338,Arklow,-6.15,52.8,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,NIC,6462,Arlen Siu,-84.25,12.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SEU,SEU,FRA,6261,Arles,4.633,43.683,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAM,CAM,PAN,2374,Armuelles,-82.867,8.267,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,NEU,NEU,NLD,3996,Arnhem,5.883,51.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
North America,USG,USG,USA,9767,Arnold,-90.383,38.433,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,VCT,8986,Arnos Vale,-61.2,13.117,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,BRA,8499,Arraial do Cabo,-42.033,-22.967,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,UKE,NEU,GBR,1436,Arran Is.,-5.237,55.574,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,IBE,SEU,CNI,3434,Arrecife,-13.531,28.975,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,SAA,SAA,VEN,9996,Arrecife(VEN),-67.083,10.583,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,DOM,1518,Arroyo Barril,-69.433,19.2,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Latin America,CAR,CAR,DOM,6373,Arroyo Barril Roads,-69.5,19.217,3,,,Flow_Grid,,,
Latin America,SAA,SAA,ARG,577,Arroyo Seco,-60.518,-33.129,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,GRL,9818,Arsuk,-48.45,61.167,1,Shipping_Network,Country_Continent,Flow_Grid,,,
East Asia,SEA,SEA,IDN,978,Aru Bay,98.21,4.161,3,,,Flow_Grid,,,
Latin America,SAA,SAA,ABW,5426,Aruba,,,2,,Country_Continent,,,,
Latin America,SAA,SAA,ABW,10276,Aruba Anch.,-70,12.5,3,,,Flow_Grid,,,
Europe,SCN,SCN,SWE,5169,Arvika,12.583,59.667,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,EMD,EMD,SYR,1108,Arwad Is.,35.85,34.85,1,Shipping_Network,Country_Continent,Flow_Grid,,,
West Asia,ARA,ARA,ARE,1322,Arzanah Is.,52.566,24.782,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,DZA,4666,Arzew,-0.31,35.861,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Africa,NAF,NAF,DZA,10288,Arzew Anch.,-0.215,35.861,3,,,Flow_Grid,,,
Europe,SCN,SCN,DNK,1008,Asa,10.417,57.15,1,Shipping_Network,Country_Continent,Flow_Grid,,,
Europe,SCN,SCN,DNK,8574,Asaa,10.4,57.133,1,Shipping_Network,Country_Continent,Flow_Grid,,,
